xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL
26.5	27.5	27 8	itération	27	itération	8	5
27.5	28.5	28 8	itération	28	itération	8	5
28.5	29.5	29 8	itération	29	itération	8	5
29.5	30.5	30 8	itération	30	itération	8	5
30.5	31.5	31 8	itération	31	itération	8	5
31.5	32.5	32 8	itération	32	itération	8	5
32.5	33.5	33 8	itération	33	itération	8	5
33.5	34.5	34 8	itération	34	itération	8	5
34.5	35.5	35 8	itération	35	itération	8	5
35.5	36.5	36 8	itération	36	itération	8	5
36.5	37.5	37 8	itération	37	itération	8	5
37.5	38.5	38 8	itération	38	itération	8	5
38.5	39.5	39 8	itération	39	itération	8	5
39.5	40.5	40 8	itération	40	itération	8	5
-0.5	0.5	0 9	itération	0	itération	9	5
0.5	1.5	1 9	itération	1	itération	9	5
1.5	2.5	2 9	itération	2	itération	9	5
2.5	3.5	3 9	itération	3	itération	9	5
3.5	4.5	4 9	itération	4	itération	9	5
4.5	5.5	5 9	itération	5	itération	9	5
5.5	6.5	6 9	itération	6	itération	9	5
6.5	7.5	7 9	itération	7	itération	9	5
7.5	8.5	8 9	itération	8	itération	9	5
8.5	9.5	1	itération	9	itération	9	5
9.5	10.5	10 9	itération	10	itération	9	5
10.5	11.5	11 9	itération	11	itération	9	5
11.5	12.5	12 9	itération	12	itération	9	5
12.5	13.5	13 9	itération	13	itération	9	5
13.5	14.5	14 9	itération	14	itération	9	5
14.5	15.5	15 9	itération	15	itération	9	5
15.5	16.5	16 9	itération	16	itération	9	5
16.5	17.5	17 9	itération	17	itération	9	5
17.5	18.5	18 9	itération	18	itération	9	5
18.5	19.5	19 9	itération	19	itération	9	5
19.5	20.5	20 9	itération	20	itération	9	5
20.5	21.5	21 9	itération	21	itération	9	5
21.5	22.5	22 9	itération	22	itération	9	5
22.5	23.5	23 9	itération	23	itération	9	5
23.5	24.5	24 9	itération	24	itération	9	5
24.5	25.5	25 9	itération	25	itération	9	5
25.5	26.5	26 9	itération	26	itération	9	5
26.5	27.5	27 9	itération	27	itération	9	5
27.5	28.5	28 9	itération	28	itération	9	5
28.5	29.5	29 9	itération	29	itération	9	5
29.5	30.5	30 9	itération	30	itération	9	5
30.5	31.5	31 9	itération	31	itération	9	5
31.5	32.5	32 9	itération	32	itération	9	5
32.5	33.5	33 9	itération	33	itération	9	5
33.5	34.5	34 9	itération	34	itération	9	5
34.5	35.5	35 9	itération	35	itération	9	5
35.5	36.5	36 9	itération	36	itération	9	5
36.5	37.5	37 9	itération	37	itération	9	5
37.5	38.5	38 9	itération	38	itération	9	5
38.5	39.5	39 9	itération	39	itération	9	5
39.5	40.5	40 9	itération	40	itération	9	5
-0.5	0.5	0 10	itération	0	itération	10	5
0.5	1.5	1 10	itération	1	itération	10	5
1.5	2.5	2 10	itération	2	itération	10	5
2.5	3.5	3 10	itération	3	itération	10	5
3.5	4.5	4 10	itération	4	itération	10	5
4.5	5.5	5 10	itération	5	itération	10	5
5.5	6.5	6 10	itération	6	itération	10	5
6.5	7.5	7 10	itération	7	itération	10	5
7.5	8.5	8 10	itération	8	itération	10	5
8.5	9.5	9 10	itération	9	itération	10	5
9.5	10.5	1	itération	10	itération	10	5
10.5	11.5	11 10	itération	11	itération	10	5
11.5	12.5	12 10	itération	12	itération	10	5
12.5	13.5	13 10	itération	13	itération	10	5
13.5	14.5	14 10	itération	14	itération	10	5
14.5	15.5	15 10	itération	15	itération	10	5
15.5	16.5	16 10	itération	16	itération	10	5
16.5	17.5	17 10	itération	17	itération	10	5
17.5	18.5	18 10	itération	18	itération	10	5
18.5	19.5	19 10	itération	19	itération	10	5
19.5	20.5	20 10	itération	20	itération	10	5
20.5	21.5	21 10	itération	21	itération	10	5
21.5	22.5	22 10	itération	22	itération	10	5
22.5	23.5	23 10	itération	23	itération	10	5
23.5	24.5	24 10	itération	24	itération	10	5
24.5	25.5	25 10	itération	25	itération	10	5
25.5	26.5	26 10	itération	26	itération	10	5
26.5	27.5	27 10	itération	27	itération	10	5
27.5	28.5	28 10	itération	28	itération	10	5
28.5	29.5	29 10	itération	29	itération	10	5
29.5	30.5	30 10	itération	30	itération	10	5
30.5	31.5	31 10	itération	31	itération	10	5
31.5	32.5	32 10	itération	32	itération	10	5
32.5	33.5	33 10	itération	33	itération	10	5
33.5	34.5	34 10	itération	34	itération	10	5
34.5	35.5	35 10	itération	35	itération	10	5
35.5	36.5	36 10	itération	36	itération	10	5
36.5	37.5	37 10	itération	37	itération	10	5
37.5	38.5	38 10	itération	38	itération	10	5
38.5	39.5	39 10	itération	39	itération	10	5
39.5	40.5	40 10	itération	40	itération	10	5
-0.5	0.5	0 11	itération	0	itération	11	5
0.5	1.5	1 11	itération	1	itération	11	5
1.5	2.5	2 11	itération	2	itération	11	5
2.5	3.5	3 11	itération	3	itération	11	5
3.5	4.5	4 11	itération	4	itération	11	5
4.5	5.5	5 11	itération	5	itération	11	5
5.5	6.5	6 11	itération	6	itération	11	5
6.5	7.5	7 11	itération	7	itération	11	5
7.5	8.5	8 11	itération	8	itération	11	5
8.5	9.5	9 11	itération	9	itération	11	5
9.5	10.5	10 11	itération	10	itération	11	5
10.5	11.5	1	itération	11	itération	11	5
11.5	12.5	12 11	itération	12	itération	11	5
12.5	13.5	13 11	itération	13	itération	11	5
13.5	14.5	14 11	itération	14	itération	11	5
14.5	15.5	15 11	itération	15	itération	11	5
15.5	16.5	16 11	itération	16	itération	11	5
16.5	17.5	17 11	itération	17	itération	11	5
17.5	18.5	18 11	itération	18	itération	11	5
18.5	19.5	19 11	itération	19	itération	11	5
19.5	20.5	20 11	itération	20	itération	11	5
20.5	21.5	21 11	itération	21	itération	11	5
21.5	22.5	22 11	itération	22	itération	11	5
22.5	23.5	23 11	itération	23	itération	11	5
23.5	24.5	24 11	itération	24	itération	11	5
24.5	25.5	25 11	itération	25	itération	11	5
25.5	26.5	26 11	itération	26	itération	11	5
26.5	27.5	27 11	itération	27	itération	11	5
27.5	28.5	28 11	itération	28	itération	11	5
28.5	29.5	29 11	itération	29	itération	11	5
29.5	30.5	30 11	itération	30	itération	11	5
30.5	31.5	31 11	itération	31	itération	11	5
31.5	32.5	32 11	itération	32	itération	11	5
32.5	33.5	33 11	itération	33	itération	11	5
33.5	34.5	34 11	itération	34	itération	11	5
34.5	35.5	35 11	itération	35	itération	11	5
35.5	36.5	36 11	itération	36	itération	11	5
36.5	37.5	37 11	itération	37	itération	11	5
37.5	38.5	38 11	itération	38	itération	11	5
38.5	39.5	39 11	itération	39	itération	11	5
39.5	40.5	40 11	itération	40	itération	11	5
-0.5	0.5	0 12	itération	0	itération	12	5
0.5	1.5	1 12	itération	1	itération	12	5
1.5	2.5	2 12	itération	2	itération	12	5
2.5	3.5	3 12	itération	3	itération	12	5
3.5	4.5	4 12	itération	4	itération	12	5
4.5	5.5	5 12	itération	5	itération	12	5
5.5	6.5	6 12	itération	6	itération	12	5
6.5	7.5	7 12	itération	7	itération	12	5
7.5	8.5	8 12	itération	8	itération	12	5
8.5	9.5	9 12	itération	9	itération	12	5
9.5	10.5	10 12	itération	10	itération	12	5
10.5	11.5	11 12	itération	11	itération	12	5
11.5	12.5	1	itération	12	itération	12	5
12.5	13.5	13 12	itération	13	itération	12	5
13.5	14.5	14 12	itération	14	itération	12	5
14.5	15.5	15 12	itération	15	itération	12	5
15.5	16.5	16 12	itération	16	itération	12	5
16.5	17.5	17 12	itération	17	itération	12	5
17.5	18.5	18 12	itération	18	itération	12	5
18.5	19.5	19 12	itération	19	itération	12	5
19.5	20.5	20 12	itération	20	itération	12	5
20.5	21.5	21 12	itération	21	itération	12	5
21.5	22.5	22 12	itération	22	itération	12	5
22.5	23.5	23 12	itération	23	itération	12	5
23.5	24.5	24 12	itération	24	itération	12	5
24.5	25.5	25 12	itération	25	itération	12	5
25.5	26.5	26 12	itération	26	itération	12	5
26.5	27.5	27 12	itération	27	itération	12	5
27.5	28.5	28 12	itération	28	itération	12	5
28.5	29.5	29 12	itération	29	itération	12	5
29.5	30.5	30 12	itération	30	itération	12	5
30.5	31.5	31 12	itération	31	itération	12	5
31.5	32.5	32 12	itération	32	itération	12	5
32.5	33.5	33 12	itération	33	itération	12	5
33.5	34.5	34 12	itération	34	itération	12	5
34.5	35.5	35 12	itération	35	itération	12	5
35.5	36.5	36 12	itération	36	itération	12	5
36.5	37.5	37 12	itération	37	itération	12	5
37.5	38.5	38 12	itération	38	itération	12	5
38.5	39.5	39 12	itération	39	itération	12	5
39.5	40.5	40 12	itération	40	itération	12	5
-0.5	0.5	0 13	itération	0	itération	13	5
0.5	1.5	1 13	itération	1	itération	13	5
1.5	2.5	2 13	itération	2	itération	13	5
2.5	3.5	3 13	itération	3	itération	13	5
3.5	4.5	4 13	itération	4	itération	13	5
4.5	5.5	5 13	itération	5	itération	13	5
5.5	6.5	6 13	itération	6	itération	13	5
6.5	7.5	7 13	itération	7	itération	13	5
7.5	8.5	8 13	itération	8	itération	13	5
8.5	9.5	9 13	itération	9	itération	13	5
9.5	10.5	10 13	itération	10	itération	13	5
10.5	11.5	11 13	itération	11	itération	13	5
11.5	12.5	12 13	itération	12	itération	13	5
12.5	13.5	1	itération	13	itération	13	5
13.5	14.5	14 13	itération	14	itération	13	5
14.5	15.5	15 13	itération	15	itération	13	5
15.5	16.5	16 13	itération	16	itération	13	5
16.5	17.5	17 13	itération	17	itération	13	5
17.5	18.5	18 13	itération	18	itération	13	5
18.5	19.5	19 13	itération	19	itération	13	5
19.5	20.5	20 13	itération	20	itération	13	5
20.5	21.5	21 13	itération	21	itération	13	5
21.5	22.5	22 13	itération	22	itération	13	5
22.5	23.5	23 13	itération	23	itération	13	5
23.5	24.5	24 13	itération	24	itération	13	5
24.5	25.5	25 13	itération	25	itération	13	5
25.5	26.5	26 13	itération	26	itération	13	5
26.5	27.5	27 13	itération	27	itération	13	5
27.5	28.5	28 13	itération	28	itération	13	5
28.5	29.5	29 13	itération	29	itération	13	5
29.5	30.5	30 13	itération	30	itération	13	5
30.5	31.5	31 13	itération	31	itération	13	5
31.5	32.5	32 13	itération	32	itération	13	5
32.5	33.5	33 13	itération	33	itération	13	5
33.5	34.5	34 13	itération	34	itération	13	5
34.5	35.5	35 13	itération	35	itération	13	5
35.5	36.5	36 13	itération	36	itération	13	5
36.5	37.5	37 13	itération	37	itération	13	5
37.5	38.5	38 13	itération	38	itération	13	5
38.5	39.5	39 13	itération	39	itération	13	5
39.5	40.5	40 13	itération	40	itération	13	5
-0.5	0.5	0 14	itération	0	itération	14	5
0.5	1.5	1 14	itération	1	itération	14	5
1.5	2.5	2 14	itération	2	itération	14	5
2.5	3.5	3 14	itération	3	itération	14	5
3.5	4.5	4 14	itération	4	itération	14	5
4.5	5.5	5 14	itération	5	itération	14	5
5.5	6.5	6 14	itération	6	itération	14	5
6.5	7.5	7 14	itération	7	itération	14	5
7.5	8.5	8 14	itération	8	itération	14	5
8.5	9.5	9 14	itération	9	itération	14	5
9.5	10.5	10 14	itération	10	itération	14	5
10.5	11.5	11 14	itération	11	itération	14	5
11.5	12.5	12 14	itération	12	itération	14	5
12.5	13.5	13 14	itération	13	itération	14	5
13.5	14.5	1	itération	14	itération	14	5
14.5	15.5	15 14	itération	15	itération	14	5
15.5	16.5	16 14	itération	16	itération	14	5
16.5	17.5	17 14	itération	17	itération	14	5
17.5	18.5	18 14	itération	18	itération	14	5
18.5	19.5	19 14	itération	19	itération	14	5
19.5	20.5	20 14	itération	20	itération	14	5
20.5	21.5	21 14	itération	21	itération	14	5
21.5	22.5	22 14	itération	22	itération	14	5
22.5	23.5	23 14	itération	23	itération	14	5
23.5	24.5	24 14	itération	24	itération	14	5
24.5	25.5	25 14	itération	25	itération	14	5
25.5	26.5	26 14	itération	26	itération	14	5
26.5	27.5	27 14	itération	27	itération	14	5
27.5	28.5	28 14	itération	28	itération	14	5
28.5	29.5	29 14	itération	29	itération	14	5
29.5	30.5	30 14	itération	30	itération	14	5
30.5	31.5	31 14	itération	31	itération	14	5
31.5	32.5	32 14	itération	32	itération	14	5
32.5	33.5	33 14	itération	33	itération	14	5
33.5	34.5	34 14	itération	34	itération	14	5
34.5	35.5	35 14	itération	35	itération	14	5
35.5	36.5	36 14	itération	36	itération	14	5
36.5	37.5	37 14	itération	37	itération	14	5
37.5	38.5	38 14	itération	38	itération	14	5
38.5	39.5	39 14	itération	39	itération	14	5
39.5	40.5	40 14	itération	40	itération	14	5
-0.5	0.5	0 15	itération	0	itération	15	5
0.5	1.5	1 15	itération	1	itération	15	5
1.5	2.5	2 15	itération	2	itération	15	5
2.5	3.5	3 15	itération	3	itération	15	5
3.5	4.5	4 15	itération	4	itération	15	5
4.5	5.5	5 15	itération	5	itération	15	5
5.5	6.5	6 15	itération	6	itération	15	5
6.5	7.5	7 15	itération	7	itération	15	5
7.5	8.5	8 15	itération	8	itération	15	5
8.5	9.5	9 15	itération	9	itération	15	5
9.5	10.5	10 15	itération	10	itération	15	5
10.5	11.5	11 15	itération	11	itération	15	5
11.5	12.5	12 15	itération	12	itération	15	5
12.5	13.5	13 15	itération	13	itération	15	5
13.5	14.5	14 15	itération	14	itération	15	5
14.5	15.5	1	itération	15	itération	15	5
15.5	16.5	16 15	itération	16	itération	15	5
16.5	17.5	17 15	itération	17	itération	15	5
17.5	18.5	18 15	itération	18	itération	15	5
18.5	19.5	19 15	itération	19	itération	15	5
19.5	20.5	20 15	itération	20	itération	15	5
20.5	21.5	21 15	itération	21	itération	15	5
21.5	22.5	22 15	itération	22	itération	15	5
22.5	23.5	23 15	itération	23	itération	15	5
23.5	24.5	24 15	itération	24	itération	15	5
24.5	25.5	25 15	itération	25	itération	15	5
25.5	26.5	26 15	itération	26	itération	15	5
26.5	27.5	27 15	itération	27	itération	15	5
27.5	28.5	28 15	itération	28	itération	15	5
28.5	29.5	29 15	itération	29	itération	15	5
29.5	30.5	30 15	itération	30	itération	15	5
30.5	31.5	31 15	itération	31	itération	15	5
31.5	32.5	32 15	itération	32	itération	15	5
32.5	33.5	33 15	itération	33	itération	15	5
33.5	34.5	34 15	itération	34	itération	15	5
34.5	35.5	35 15	itération	35	itération	15	5
35.5	36.5	36 15	itération	36	itération	15	5
36.5	37.5	37 15	itération	37	itération	15	5
37.5	38.5	38 15	itération	38	itération	15	5
38.5	39.5	39 15	itération	39	itération	15	5
39.5	40.5	40 15	itération	40	itération	15	5
-0.5	0.5	0 16	itération	0	itération	16	5
0.5	1.5	1 16	itération	1	itération	16	5
1.5	2.5	2 16	itération	2	itération	16	5
2.5	3.5	3 16	itération	3	itération	16	5
3.5	4.5	4 16	itération	4	itération	16	5
4.5	5.5	5 16	itération	5	itération	16	5
5.5	6.5	6 16	itération	6	itération	16	5
6.5	7.5	7 16	itération	7	itération	16	5
7.5	8.5	8 16	itération	8	itération	16	5
8.5	9.5	9 16	itération	9	itération	16	5
9.5	10.5	10 16	itération	10	itération	16	5
10.5	11.5	11 16	itération	11	itération	16	5
11.5	12.5	12 16	itération	12	itération	16	5
12.5	13.5	13 16	itération	13	itération	16	5
13.5	14.5	14 16	itération	14	itération	16	5
14.5	15.5	15 16	itération	15	itération	16	5
15.5	16.5	1	itération	16	itération	16	5
16.5	17.5	17 16	itération	17	itération	16	5
17.5	18.5	18 16	itération	18	itération	16	5
18.5	19.5	19 16	itération	19	itération	16	5
19.5	20.5	20 16	itération	20	itération	16	5
20.5	21.5	21 16	itération	21	itération	16	5
21.5	22.5	22 16	itération	22	itération	16	5
22.5	23.5	23 16	itération	23	itération	16	5
23.5	24.5	24 16	itération	24	itération	16	5
24.5	25.5	25 16	itération	25	itération	16	5
25.5	26.5	26 16	itération	26	itération	16	5
26.5	27.5	27 16	itération	27	itération	16	5
27.5	28.5	28 16	itération	28	itération	16	5
28.5	29.5	29 16	itération	29	itération	16	5
29.5	30.5	30 16	itération	30	itération	16	5
30.5	31.5	31 16	itération	31	itération	16	5
31.5	32.5	32 16	itération	32	itération	16	5
32.5	33.5	33 16	itération	33	itération	16	5
33.5	34.5	34 16	itération	34	itération	16	5
34.5	35.5	35 16	itération	35	itération	16	5
35.5	36.5	36 16	itération	36	itération	16	5
36.5	37.5	37 16	itération	37	itération	16	5
37.5	38.5	38 16	itération	38	itération	16	5
38.5	39.5	39 16	itération	39	itération	16	5
39.5	40.5	40 16	itération	40	itération	16	5
-0.5	0.5	0 17	itération	0	itération	17	5
0.5	1.5	1 17	itération	1	itération	17	5
1.5	2.5	2 17	itération	2	itération	17	5
2.5	3.5	3 17	itération	3	itération	17	5
3.5	4.5	4 17	itération	4	itération	17	5
4.5	5.5	5 17	itération	5	itération	17	5
5.5	6.5	6 17	itération	6	itération	17	5
6.5	7.5	7 17	itération	7	itération	17	5
7.5	8.5	8 17	itération	8	itération	17	5
8.5	9.5	9 17	itération	9	itération	17	5
9.5	10.5	10 17	itération	10	itération	17	5
10.5	11.5	11 17	itération	11	itération	17	5
11.5	12.5	12 17	itération	12	itération	17	5
12.5	13.5	13 17	itération	13	itération	17	5
13.5	14.5	14 17	itération	14	itération	17	5
14.5	15.5	15 17	itération	15	itération	17	5
15.5	16.5	16 17	itération	16	itération	17	5
16.5	17.5	1	itération	17	itération	17	5
17.5	18.5	18 17	itération	18	itération	17	5
18.5	19.5	19 17	itération	19	itération	17	5
19.5	20.5	20 17	itération	20	itération	17	5
20.5	21.5	21 17	itération	21	itération	17	5
21.5	22.5	22 17	itération	22	itération	17	5
22.5	23.5	23 17	itération	23	itération	17	5
23.5	24.5	24 17	itération	24	itération	17	5
24.5	25.5	25 17	itération	25	itération	17	5
25.5	26.5	26 17	itération	26	itération	17	5
26.5	27.5	27 17	itération	27	itération	17	5
27.5	28.5	28 17	itération	28	itération	17	5
28.5	29.5	29 17	itération	29	itération	17	5
29.5	30.5	30 17	itération	30	itération	17	5
30.5	31.5	31 17	itération	31	itération	17	5
31.5	32.5	32 17	itération	32	itération	17	5
32.5	33.5	33 17	itération	33	itération	17	5
33.5	34.5	34 17	itération	34	itération	17	5
34.5	35.5	35 17	itération	35	itération	17	5
35.5	36.5	36 17	itération	36	itération	17	5
36.5	37.5	37 17	itération	37	itération	17	5
37.5	38.5	38 17	itération	38	itération	17	5
38.5	39.5	39 17	itération	39	itération	17	5
39.5	40.5	40 17	itération	40	itération	17	5
-0.5	0.5	0 18	itération	0	itération	18	5
0.5	1.5	1 18	itération	1	itération	18	5
1.5	2.5	2 18	itération	2	itération	18	5
2.5	3.5	3 18	itération	3	itération	18	5
3.5	4.5	4 18	itération	4	itération	18	5
4.5	5.5	5 18	itération	5	itération	18	5
5.5	6.5	6 18	itération	6	itération	18	5
6.5	7.5	7 18	itération	7	itération	18	5
7.5	8.5	8 18	itération	8	itération	18	5
8.5	9.5	9 18	itération	9	itération	18	5
9.5	10.5	10 18	itération	10	itération	18	5
10.5	11.5	11 18	itération	11	itération	18	5
11.5	12.5	12 18	itération	12	itération	18	5
12.5	13.5	13 18	itération	13	itération	18	5
13.5	14.5	14 18	itération	14	itération	18	5
14.5	15.5	15 18	itération	15	itération	18	5
15.5	16.5	16 18	itération	16	itération	18	5
16.5	17.5	17 18	itération	17	itération	18	5
17.5	18.5	1	itération	18	itération	18	5
18.5	19.5	19 18	itération	19	itération	18	5
19.5	20.5	20 18	itération	20	itération	18	5
20.5	21.5	21 18	itération	21	itération	18	5
21.5	22.5	22 18	itération	22	itération	18	5
22.5	23.5	23 18	itération	23	itération	18	5
23.5	24.5	24 18	itération	24	itération	18	5
24.5	25.5	25 18	itération	25	itération	18	5
25.5	26.5	26 18	itération	26	itération	18	5
26.5	27.5	27 18	itération	27	itération	18	5
27.5	28.5	28 18	itération	28	itération	18	5
28.5	29.5	29 18	itération	29	itération	18	5
29.5	30.5	30 18	itération	30	itération	18	5
30.5	31.5	31 18	itération	31	itération	18	5
31.5	32.5	32 18	itération	32	itération	18	5
32.5	33.5	33 18	itération	33	itération	18	5
33.5	34.5	34 18	itération	34	itération	18	5
34.5	35.5	35 18	itération	35	itération	18	5
35.5	36.5	36 18	itération	36	itération	18	5
36.5	37.5	37 18	itération	37	itération	18	5
37.5	38.5	38 18	itération	38	itération	18	5
38.5	39.5	39 18	itération	39	itération	18	5
39.5	40.5	40 18	itération	40	itération	18	5
-0.5	0.5	0 19	itération	0	itération	19	5
0.5	1.5	1 19	itération	1	itération	19	5
1.5	2.5	2 19	itération	2	itération	19	5
2.5	3.5	3 19	itération	3	itération	19	5
3.5	4.5	4 19	itération	4	itération	19	5
4.5	5.5	5 19	itération	5	itération	19	5
5.5	6.5	6 19	itération	6	itération	19	5
6.5	7.5	7 19	itération	7	itération	19	5
7.5	8.5	8 19	itération	8	itération	19	5
8.5	9.5	9 19	itération	9	itération	19	5
9.5	10.5	10 19	itération	10	itération	19	5
10.5	11.5	11 19	itération	11	itération	19	5
11.5	12.5	12 19	itération	12	itération	19	5
12.5	13.5	13 19	itération	13	itération	19	5
